Latitude,Longitude,Sim_10000_nutdiff_mean,Sim_1000_nutdiff_mean,Sim_100_nutdiff_mean
45,80,8333.09113,1613.148266,797.6379644
45,82,6078.573658,1972.102071,664.7961739
45,84,6403.91013,1561.476932,639.8062239
45,86,4043.295508,1864.608186,687.6887684
45,88,5290.827983,1779.179349,586.9770495
45,90,4731.700955,1741.743182,495.6748537
45,92,4942.08686,2120.847553,562.5301443
45,94,5344.351438,1711.065182,435.1471403
45,96,5075.339453,1775.854024,451.9620799
45,98,4407.618555,1602.828913,463.3855811
45,100,5719.921211,2135.962414,725.763423
45,102,6593.164163,2093.403175,574.1076241
45,104,7855.395011,1881.400136,667.7128867
45,106,7596.331219,2231.428595,700.7234536
45,108,5956.670597,1611.519234,753.4673385
45,110,7387.049802,2270.465711,708.9363263
45,112,5837.88245,1663.95767,594.4215509
45,114,5487.341324,1916.469817,578.4955119
45,116,6965.819855,2046.595053,638.0529678
45,118,7005.153736,1725.389335,919.1374141
45,120,7544.758435,2313.820637,875.0659826
45,122,8100.069108,2255.815516,695.5318604
45,124,7904.033839,2544.239605,896.9483566
45,126,5285.719225,2169.795325,1123.545631
45,128,5823.842383,2291.493032,847.3424808
45,130,6551.743662,2267.820916,761.5636075
45,132,7667.504114,2478.849226,916.9171167
45,134,9070.545543,2291.983034,858.2801241
45,136,6533.247334,2052.803303,745.8879355
45,138,0,0,0
45,140,0,0,0
45,142,8893.414966,2118.922462,1061.947624
45,144,0,0,0
45,146,0,0,0
45,148,0,0,0
45,150,0,0,0
45,152,0,0,0
45,154,0,0,0
45,156,0,0,0
45,158,0,0,0
45,160,0,0,0
45,162,0,0,0
45,164,0,0,0
45,166,0,0,0
45,168,0,0,0
45,170,0,0,0
45,172,0,0,0
45,174,0,0,0
45,176,0,0,0
45,178,0,0,0
47,-180,0,0,0
47,-178,0,0,0
47,-176,0,0,0
47,-174,0,0,0
47,-172,0,0,0
47,-170,0,0,0
47,-168,0,0,0
47,-166,0,0,0
47,-164,0,0,0
47,-162,0,0,0
47,-160,0,0,0
47,-158,0,0,0
47,-156,0,0,0
47,-154,0,0,0
47,-152,0,0,0
47,-150,0,0,0
47,-148,0,0,0
47,-146,0,0,0
47,-144,0,0,0
47,-142,0,0,0
47,-140,0,0,0
47,-138,0,0,0
47,-136,0,0,0
47,-134,0,0,0
47,-132,0,0,0
47,-130,0,0,0
47,-128,0,0,0
47,-126,7714.771655,2179.040746,692.3824997
47,-124,7984.16567,2385.565226,756.9273965
47,-122,12616.97433,1915.540887,676.7475831
47,-120,8661.173732,2702.867223,696.7320732
47,-118,10299.57257,2384.71831,562.3237037
47,-116,9791.94457,2276.280073,623.9748126
47,-114,9968.042284,2304.688668,745.8538017
47,-112,8333.651145,2342.82506,922.1428695
47,-110,9970.55917,2252.077124,981.4680747
47,-108,10278.55625,1702.156109,910.6310794
47,-106,6615.350665,2593.518909,751.0366445
47,-104,6693.241823,2021.23973,891.9155927
47,-102,10893.11401,1995.368099,621.2562527
47,-100,9637.837643,2035.981389,803.2476793
47,-98,7576.14476,1821.158403,1050.972325
47,-96,8401.442714,2137.326628,791.9768184
47,-94,8703.018696,1948.049872,976.8131155
47,-92,9217.834989,2047.136516,750.3087119
47,-90,13501.51066,1861.982825,795.7418193
47,-88,9350.552091,1877.652382,767.8697888
47,-86,8208.265245,1680.785134,564.9179125
47,-84,10070.85325,1871.4627,563.0982114
47,-82,10020.80844,1727.661779,607.8405307
47,-80,9406.677249,1753.430123,686.7439608
47,-78,11559.02052,1852.041074,542.2298044
47,-76,7595.760963,1670.361147,623.5777194
47,-74,6418.128765,2100.485781,802.5792169
47,-72,5532.204522,1807.383968,566.9327675
47,-70,7934.529515,2292.215689,753.4261663
47,-68,9389.114373,1915.139688,643.7989741
47,-66,7576.028359,2373.965219,874.57679
47,-64,0,0,0
47,-62,0,0,0
47,-60,5090.228094,2531.877045,1068.315651
47,-58,7110.121735,2220.319673,1159.998786
47,-56,5649.676561,1761.311386,1041.763552
47,-54,6466.486912,2437.665597,1236.411542
47,-52,0,0,0
47,-50,0,0,0
47,-48,0,0,0
47,-46,0,0,0
47,-44,0,0,0
47,-42,0,0,0
47,-40,0,0,0
47,-38,0,0,0
47,-36,0,0,0
47,-34,0,0,0
47,-32,0,0,0
47,-30,0,0,0
47,-28,0,0,0
47,-26,0,0,0
47,-24,0,0,0
47,-22,0,0,0
47,-20,0,0,0
47,-18,0,0,0
47,-16,0,0,0
47,-14,0,0,0
47,-12,0,0,0
47,-10,0,0,0
47,-8,0,0,0
47,-6,6245.526005,1969.863791,927.8635417
47,-4,5609.590499,1716.176035,1557.232941
47,-2,5661.590493,1437.728194,967.0035939
47,0,8864.76714,1893.823247,1173.493462
47,2,6671.463443,1512.889219,918.3533236
47,4,6829.530738,1429.631192,787.2457778
47,6,5276.00921,1582.092047,1062.135494
47,8,5288.345827,1492.015441,913.3987404
47,10,6707.758119,1619.810384,1084.992917
47,12,5028.473018,1582.710879,1166.017286
47,14,3999.73594,1757.154836,879.1902156
47,16,3319.13606,1303.944163,807.0340413
47,18,5753.725931,1823.967396,926.2711382
47,20,5063.225148,1480.369268,878.3297925
47,22,4933.585536,1392.263987,786.61285
47,24,5418.593524,1755.784741,1095.47937
47,26,6196.699415,1575.682395,796.8850055
47,28,3700.067969,1625.350782,986.5389142
47,30,3749.135427,1601.672431,918.3671556
47,32,4453.576905,1632.23287,1055.85918
47,34,4260.048418,1602.489906,872.2891212
47,36,4247.945385,1219.157826,869.8951975
47,38,5848.620461,1719.432803,1055.164025
47,40,6163.95297,1154.122307,803.5374337
47,42,4684.804688,1466.024171,1072.282657
47,44,4041.423524,1349.536382,676.032365
47,46,5419.594287,1521.522645,707.7195656
47,48,6197.506682,1516.583245,859.214037
47,50,4742.880959,1683.760004,769.5473549
47,52,5133.633537,1864.193687,750.8108464
47,54,8459.433817,1987.260723,695.0005651
47,56,5946.976117,2027.561083,759.4734259
47,58,4850.194881,1890.053384,730.3065824
47,60,5074.804601,2007.150017,702.7308258
47,62,5724.642808,1870.681764,614.4796608
47,64,6015.701243,1712.644479,621.1025849
47,66,6838.070033,1624.448929,668.2658318
47,68,5312.923129,1866.336476,585.1035517
47,70,4444.921758,1778.707919,710.1793748
47,72,4650.156164,2083.543721,792.772266
47,74,4219.602851,1817.048971,676.1099531
47,76,5758.88978,2010.62544,701.9825934
47,78,6323.345037,2066.303363,794.3890314
47,80,4982.293061,1860.348311,573.6692706
47,82,6278.747058,1727.505056,783.9086097
47,84,4610.517833,1980.433328,793.0579161
47,86,4358.441341,2016.771203,903.2208782
47,88,5277.15069,1859.069796,634.7270916
47,90,5464.192233,1743.799833,647.792691
47,92,5951.703074,2022.584205,613.2477009
47,94,6125.804512,2369.274823,633.0234603
47,96,4438.857665,1858.680231,604.5485682
47,98,5767.46979,2148.960595,622.5640075
47,100,7184.127626,2150.532002,857.9679053
47,102,10338.14146,2168.823449,812.1914993
47,104,6927.563357,2095.119923,857.506256
47,106,8376.340144,2441.154827,809.9343474
47,108,7572.568707,2365.289838,867.706344
47,110,6687.552464,2162.039656,925.6129891
47,112,6845.934045,1960.168586,790.0923779
47,114,7344.820238,1596.88054,816.1919531
47,116,8130.716537,1819.389442,634.9477651
47,118,6497.112956,2219.519142,739.3745021
47,120,5828.395765,2274.127547,832.2511705
47,122,7848.762149,1858.940052,854.0313374
47,124,7446.762486,2571.799376,766.8803419
47,126,7727.573611,2607.430371,897.8215575
47,128,7079.938044,2232.407784,961.469909
47,130,7376.336292,2000.442078,1003.638798
47,132,7958.780701,2512.334858,1015.059062
47,134,9391.74895,2792.717337,1035.18744
47,136,6681.466775,2000.646068,940.3339055
47,138,8851.922412,2725.769105,896.7294014
47,140,0,0,0
47,142,8431.726031,3037.666318,1048.538877
47,144,0,0,0
47,146,0,0,0
47,148,0,0,0
47,150,0,0,0
47,152,0,0,0
47,154,0,0,0
47,156,0,0,0
47,158,0,0,0
47,160,0,0,0
47,162,0,0,0
47,164,0,0,0
47,166,0,0,0
47,168,0,0,0
47,170,0,0,0
47,172,0,0,0
47,174,0,0,0
47,176,0,0,0
47,178,0,0,0
49,-180,0,0,0
49,-178,0,0,0
49,-176,0,0,0
49,-174,0,0,0
49,-172,0,0,0
49,-170,0,0,0
49,-168,0,0,0
49,-166,0,0,0
49,-164,0,0,0
49,-162,0,0,0
49,-160,0,0,0
49,-158,0,0,0
49,-156,0,0,0
49,-154,0,0,0
49,-152,0,0,0
49,-150,0,0,0
49,-148,0,0,0
49,-146,0,0,0
49,-144,0,0,0
49,-142,0,0,0
49,-140,0,0,0
49,-138,0,0,0
49,-136,0,0,0
49,-134,0,0,0
49,-132,0,0,0
49,-130,0,0,0
49,-128,9477.762937,2288.725115,912.5178093
49,-126,9226.300614,2018.133961,818.4653624
49,-124,6945.748383,1569.769662,834.3101522
49,-122,9445.805849,1706.808188,649.9033545
49,-120,6268.870246,1822.383301,681.450828
49,-118,6334.187928,1564.353521,662.2190815
49,-116,8942.211521,1933.417665,772.6937336
49,-114,7751.431624,1804.307956,818.0672082
49,-112,7428.433666,2034.988799,729.9578402
49,-110,8344.431751,1701.914737,820.9532751
49,-108,8910.426824,1836.184314,875.0968218
49,-106,9519.206682,2147.710025,815.1519382
49,-104,8403.145206,1584.234721,930.4979889
49,-102,9049.380536,2207.266042,768.1493526
49,-100,7151.106006,2109.442884,1018.883804
49,-98,8949.963348,2420.525824,843.7258258
49,-96,10460.32693,2603.260335,840.8606271
49,-94,10085.69963,2048.248213,764.3317121
49,-92,8443.393584,2015.882374,699.011698
49,-90,9073.514759,2333.007724,898.5912028
49,-88,9433.904914,1631.274672,821.9769852
49,-86,10157.38769,1976.575631,774.901241
49,-84,6934.45789,1687.546421,657.8804297
49,-82,7034.702028,1745.487066,718.5185558
49,-80,9400.900157,1869.05972,888.3673335
49,-78,8707.552834,1817.8206,920.980599
49,-76,7699.617111,2007.515385,796.4126667
49,-74,7032.267981,2098.582316,645.8999198
49,-72,8059.83252,1748.672484,617.3072295
49,-70,7786.433448,1967.013168,591.6049417
49,-68,7280.452922,2125.954418,847.3542353
49,-66,7216.090499,1687.002137,855.6103078
49,-64,7304.286311,1765.332288,995.1895956
49,-62,6463.928644,2060.050266,1157.460933
49,-60,0,0,0
49,-58,5996.701607,2012.925232,1342.740699
49,-56,7865.234182,1941.619685,1278.371818
49,-54,0,0,0
49,-52,0,0,0
49,-50,0,0,0
49,-48,0,0,0
49,-46,0,0,0
49,-44,0,0,0
49,-42,0,0,0
49,-40,0,0,0
49,-38,0,0,0
49,-36,0,0,0
49,-34,0,0,0
49,-32,0,0,0
49,-30,0,0,0
49,-28,0,0,0
49,-26,0,0,0
49,-24,0,0,0
49,-22,0,0,0
49,-20,0,0,0
49,-18,0,0,0
49,-16,0,0,0
49,-14,0,0,0
49,-12,0,0,0
49,-10,0,0,0
49,-8,0,0,0
49,-6,8559.049293,1737.755181,1401.747381
49,-4,5753.243098,1819.724753,940.4405844
49,-2,5227.221231,1499.963958,1076.972451
49,0,6917.867244,1598.89346,1026.697624
49,2,8969.329922,1705.331622,993.0558135
49,4,5019.14207,1690.985768,1210.771202
49,6,7372.436974,1675.053655,1172.939126
49,8,4930.325415,1762.453723,859.8267842
49,10,6119.851806,1967.807954,980.5206693
49,12,5215.879118,1482.708681,1156.360985
49,14,4555.84927,1924.620305,1236.710701
49,16,6352.096159,1674.318843,1317.854971
49,18,4988.473658,1793.481418,1009.363382
49,20,5453.219964,1773.228285,1102.182404
49,22,6231.971493,1382.591096,1135.463272
49,24,4648.171309,1473.644569,1153.345085
49,26,4122.545663,1628.456019,916.7199899
49,28,5006.804723,1880.294578,963.4261446
49,30,6080.766811,1405.568543,1118.950748
49,32,6156.545684,1865.443343,1054.956828
49,34,6187.089168,1497.657831,928.7210034
49,36,4197.663191,1464.840099,1075.659958
49,38,4266.479864,1317.163353,964.406199
49,40,3813.371274,1530.86313,953.9417042
49,42,3854.48324,1735.799864,749.2180549
49,44,4695.578093,1500.442654,879.1980457
49,46,5857.817433,1654.491044,1028.688111
49,48,6107.227565,1445.535008,888.6665626
49,50,5430.047264,1696.520319,720.3063292
49,52,3816.155648,1687.403486,845.655571
49,54,5314.762691,1837.909896,737.1059932
49,56,6258.437603,1777.460866,748.3220612
49,58,5901.184164,1940.37154,688.9727346
49,60,4132.808748,1876.049424,806.4449259
49,62,5127.990334,2086.588904,767.6000514
49,64,4813.322041,2031.124794,712.3360609
49,66,5655.843756,1697.046255,823.840585
49,68,4484.562291,1886.483079,701.0950441
49,70,4544.873259,1931.5487,664.5353514
49,72,4841.361315,1775.800906,818.2530789
49,74,5488.699725,1639.331912,782.64652
49,76,5388.798036,2114.97203,644.201865
49,78,4167.034488,1721.755449,773.0853869
49,80,4887.93964,1909.115352,675.7697389
49,82,4455.51994,1788.150931,853.2219595
49,84,6529.879935,1782.195327,999.6069574
49,86,4377.048937,1772.233742,910.7915757
49,88,3635.825616,1892.13936,799.0882629
49,90,5369.010286,2061.707248,807.4223852
49,92,5339.633443,2559.649293,836.7486672
49,94,5854.177298,2417.56444,710.6413906
49,96,5724.534124,2126.685302,966.5116155
49,98,5404.525858,2355.85263,909.6786729
49,100,7048.705809,2670.914652,780.445414
49,102,6208.370031,1990.966235,929.4547578
49,104,5788.939519,2562.140456,815.6145912
49,106,6540.733521,2076.740151,773.3666374
49,108,6990.397426,1622.226378,673.3106829
49,110,6904.116647,2461.90655,910.1971482
49,112,6870.241712,2516.523635,833.8243582
49,114,6724.048533,2034.6106,893.3728789
49,116,6680.825364,2190.92729,625.0390934
49,118,7047.737458,2231.774784,768.3157077
49,120,5708.404261,1865.224154,708.4396261
49,122,6819.260097,2165.406086,792.6798488
49,124,7238.583818,2186.550104,865.8317491
49,126,6818.853377,2246.666308,911.5119506
49,128,6662.188643,2202.925084,1091.015483
49,130,7551.7363,2420.093605,1053.267335
49,132,6865.986198,2237.075716,956.0253696
49,134,6291.777112,2208.549786,766.3210284
49,136,6229.884396,2267.101088,1070.141018
49,138,7954.174378,2008.567664,1097.278349
49,140,6663.661923,2513.727006,863.8947733
49,142,8366.858927,2340.527703,1002.482123
49,144,0,0,0
49,146,0,0,0
49,148,0,0,0
49,150,0,0,0
49,152,0,0,0
49,154,0,0,0
49,156,0,0,0
49,158,0,0,0
49,160,0,0,0
49,162,0,0,0
49,164,0,0,0
49,166,0,0,0
49,168,0,0,0
49,170,0,0,0
49,172,0,0,0
49,174,0,0,0
49,176,0,0,0
49,178,0,0,0
51,-180,0,0,0
51,-178,0,0,0
51,-176,0,0,0
51,-174,0,0,0
51,-172,0,0,0
51,-170,0,0,0
51,-168,0,0,0
51,-166,0,0,0
51,-164,0,0,0
51,-162,0,0,0
51,-160,0,0,0
51,-158,0,0,0
51,-156,0,0,0
51,-154,0,0,0
51,-152,0,0,0
51,-150,0,0,0
51,-148,0,0,0
51,-146,0,0,0
51,-144,0,0,0
51,-142,0,0,0
51,-140,0,0,0
51,-138,0,0,0
51,-136,0,0,0
51,-134,0,0,0
51,-132,0,0,0
51,-130,0,0,0
51,-128,8600.245263,1720.697901,682.1455498
51,-126,10416.28143,1834.06653,594.8261731
51,-124,7904.748058,2810.625631,735.1891097
51,-122,11123.07077,2016.19579,668.9636214
51,-120,10008.79217,2415.887067,945.9305545
51,-118,8123.265043,1731.664914,780.0726168
51,-116,7911.628231,2329.117613,700.7952531
51,-114,8719.998882,1445.620801,746.6212776
51,-112,7762.010402,1591.759011,1038.179569
51,-110,5981.588347,2088.214442,996.9236137
51,-108,7064.206008,2026.006752,886.081637
51,-106,11789.10437,2096.215904,884.1140677
51,-104,6585.636572,2588.191685,978.3402268
51,-102,8010.895667,2353.392655,873.6258364
51,-100,7876.469877,1848.869924,856.1974036
51,-98,8006.977455,1917.219115,1100.511459
51,-96,7886.840907,2390.439734,968.1602929
51,-94,7835.50389,1882.598145,847.4248545
51,-92,11241.36186,1612.728587,926.9725642
51,-90,10344.9311,1948.979562,786.6177075
51,-88,7303.392365,1516.735525,766.6977124
51,-86,7810.917145,1939.748527,959.7185872
51,-84,7867.689731,1958.9535,825.1454722
51,-82,11448.22624,2129.591292,888.8566767
51,-80,8475.766431,2031.89879,835.9437385
51,-78,6497.603678,1736.148196,853.8992324
51,-76,6272.401114,1825.844033,957.2980781
51,-74,6330.512077,1757.718755,771.1763222
51,-72,6887.869465,1807.680817,790.1987236
51,-70,7314.135572,1780.962641,864.9731652
51,-68,7444.904115,1957.723069,970.3466219
51,-66,6976.307092,1462.756644,791.3295595
51,-64,7259.631599,1950.152248,815.8255797
51,-62,6098.935333,2134.093894,965.5178219
51,-60,6034.267421,2255.312833,934.2257867
51,-58,5724.277509,2005.993146,1297.73619
51,-56,5865.804173,2664.00687,1177.588922
51,-54,0,0,0
51,-52,0,0,0
51,-50,0,0,0
51,-48,0,0,0
51,-46,0,0,0
51,-44,0,0,0
51,-42,0,0,0
51,-40,0,0,0
51,-38,0,0,0
51,-36,0,0,0
51,-34,0,0,0
51,-32,0,0,0
51,-30,0,0,0
51,-28,0,0,0
51,-26,0,0,0
51,-24,0,0,0
51,-22,0,0,0
51,-20,0,0,0
51,-18,0,0,0
51,-16,0,0,0
51,-14,0,0,0
51,-12,0,0,0
51,-10,17057.25266,3159.942358,1350.06126
51,-8,17091.82729,3096.928654,1819.503839
51,-6,0,0,0
51,-4,7054.62345,1522.741564,629.9966551
51,-2,4066.850062,1901.475529,1388.601418
51,0,6230.21192,1555.800148,815.6289257
51,2,0,0,0
51,4,5699.797339,1807.206626,1187.054665
51,6,4659.349908,1716.908131,1029.769643
51,8,3440.819876,1792.883428,1007.046169
51,10,5555.145069,1830.784228,1115.578659
51,12,4544.94394,1639.288862,991.7393549
51,14,5037.979373,1439.524071,1144.769659
51,16,5672.710361,1471.831146,697.4385084
51,18,4308.148867,1464.222236,1137.610456
51,20,3844.564466,1545.960709,910.2972619
51,22,4454.081017,1297.504893,1010.857632
51,24,4327.533058,1578.994736,1244.10357
51,26,7540.070436,1575.563067,1070.414551
51,28,4072.461315,1522.114835,938.2088333
51,30,3847.790717,1602.226245,953.9272543
51,32,3408.740442,1426.94862,1016.171369
51,34,5334.931043,1487.592792,909.6824887
51,36,4553.249069,1706.716732,1037.413072
51,38,4231.028975,1543.20883,1108.000288
51,40,4856.78857,1696.907433,897.111668
51,42,4070.714629,1565.426993,1013.18732
51,44,5076.287479,1302.067527,1015.505586
51,46,6083.590255,1414.789032,1096.082666
51,48,3918.700164,1426.604413,910.2336987
51,50,4637.069346,1667.596736,966.3981544
51,52,3313.630082,1594.652657,988.6806731
51,54,5823.931337,1645.463618,810.5941515
51,56,5853.48529,1763.987583,1105.75284
51,58,3884.90741,1534.448407,696.3890232
51,60,7015.624013,1771.407839,930.3461813
51,62,4481.128709,1759.112479,822.7406835
51,64,5969.310477,1724.504832,697.910947
51,66,5199.7992,2110.605203,920.3572309
51,68,5567.363797,1639.24785,792.1418161
51,70,4481.202728,1456.447175,908.7569814
51,72,5801.183964,1827.542519,712.8948794
51,74,4940.862363,1946.113208,774.0170467
51,76,4742.97439,2037.093204,615.1787714
51,78,5627.390452,1888.010873,668.8777659
51,80,4989.984194,1945.84916,997.6935904
51,82,5766.990772,1970.34871,781.2691837
51,84,5894.252235,2551.905587,814.5799243
51,86,5652.476382,1626.40377,1122.063668
51,88,6130.648479,2090.167202,866.8647778
51,90,5981.774249,2037.711721,903.0923969
51,92,5871.429187,2333.320937,779.7772423
51,94,5257.566808,2021.390639,900.1247023
51,96,6981.423444,2201.912548,648.525855
51,98,4792.27474,2073.527192,760.9957414
51,100,6535.324544,1860.337607,786.9313703
51,102,6100.570624,2000.13067,893.0275762
51,104,6467.986043,1982.276664,890.3519199
51,106,7125.774504,1924.955885,884.688159
51,108,6562.431658,2120.402315,926.8610777
51,110,7216.963369,1697.087212,796.3325615
51,112,6355.546472,1931.15281,844.3164995
51,114,8271.687509,2274.72838,783.3201345
51,116,7022.986725,1947.250406,790.5807784
51,118,7062.968557,2351.891359,839.6862303
51,120,5812.311555,1886.411416,718.312627
51,122,7302.778045,2313.865175,742.3899572
51,124,8412.098032,1800.871193,952.9344913
51,126,7362.652526,2592.070485,836.1934426
51,128,6076.977459,2127.62391,715.3077313
51,130,6235.645442,2071.954601,998.0906429
51,132,6020.160363,2183.990179,766.0069607
51,134,6594.619695,2464.985454,802.8522124
51,136,7921.540507,2324.504858,1001.404003
51,138,8577.828706,2041.824185,932.0148935
51,140,7601.518715,2252.452111,880.6624645
51,142,6568.988283,2422.581762,906.770304
51,144,0,0,0
51,146,0,0,0
51,148,0,0,0
51,150,0,0,0
51,152,0,0,0
51,154,0,0,0
51,156,11367.1054,4199.056391,976.7617624
51,158,10568.32571,3465.698659,1274.526679
51,160,0,0,0
51,162,0,0,0
51,164,0,0,0
51,166,0,0,0
51,168,0,0,0
51,170,0,0,0
51,172,0,0,0
51,174,0,0,0
51,176,0,0,0
51,178,0,0,0
53,-180,0,0,0
53,-178,0,0,0
53,-176,0,0,0
53,-174,0,0,0
53,-172,0,0,0
53,-170,0,0,0
53,-168,0,0,0
53,-166,0,0,0
53,-164,0,0,0
53,-162,0,0,0
53,-160,0,0,0
53,-158,0,0,0
53,-156,0,0,0
53,-154,0,0,0
53,-152,0,0,0
53,-150,0,0,0
53,-148,0,0,0
53,-146,0,0,0
53,-144,0,0,0
53,-142,0,0,0
53,-140,0,0,0
53,-138,0,0,0
53,-136,0,0,0
53,-134,9449.578524,1924.933606,731.6148772
53,-132,0,0,0
53,-130,7584.657354,2167.367289,932.6039588
53,-128,10679.66902,1795.655472,931.8850358
53,-126,8021.941272,2368.293229,649.3497874
53,-124,9050.841641,1697.578998,776.9514564
53,-122,8887.243108,1761.831049,759.0544042
53,-120,8350.479719,2128.454538,971.0052766
53,-118,6801.316393,1898.297398,891.9921928
53,-116,8716.475571,1567.953993,809.3162969
53,-114,6650.790656,2259.579351,1120.575869
53,-112,8173.718296,1969.46955,734.9481793
53,-110,7585.190997,2306.436073,675.0304455
53,-108,8057.47698,2253.443428,831.6363104
53,-106,6266.62833,1941.890281,830.7515268
53,-104,7154.626748,2574.069067,956.3254708
53,-102,6544.510961,2076.513778,945.1431875
53,-100,6709.966822,1759.055695,1020.034176
53,-98,9926.380402,2111.994003,946.7938806
53,-96,8775.509625,1948.411374,1091.619496
53,-94,7773.253352,1965.862139,858.2984738
53,-92,7494.717886,2011.518648,969.6035309
53,-90,8926.511187,1795.966839,903.3792081
53,-88,8681.570856,1919.593564,920.1195027
53,-86,9971.443097,2161.556034,631.5905433
53,-84,7298.17161,2096.955449,1059.659838
53,-82,0,0,0
53,-80,5662.938711,1749.613524,1009.148629
53,-78,7020.939469,1972.802523,870.3869504
53,-76,6873.320112,1990.266206,940.467239
53,-74,7441.380083,1477.521045,745.8571438
53,-72,7842.468279,2132.560926,739.4714468
53,-70,5414.524614,2304.624978,807.3928491
53,-68,7599.232234,1941.931581,811.7752768
53,-66,8026.089923,2014.883832,801.2150767
53,-64,7280.835393,2309.871651,808.9396018
53,-62,5293.649034,1966.611915,1054.127466
53,-60,8284.893929,2523.188144,819.2554328
53,-58,8336.933329,2180.465661,1045.2274
53,-56,6270.12675,2282.19842,993.4960578
53,-54,0,0,0
53,-52,0,0,0
53,-50,0,0,0
53,-48,0,0,0
53,-46,0,0,0
53,-44,0,0,0
53,-42,0,0,0
53,-40,0,0,0
53,-38,0,0,0
53,-36,0,0,0
53,-34,0,0,0
53,-32,0,0,0
53,-30,0,0,0
53,-28,0,0,0
53,-26,0,0,0
53,-24,0,0,0
53,-22,0,0,0
53,-20,0,0,0
53,-18,0,0,0
53,-16,0,0,0
53,-14,0,0,0
53,-12,0,0,0
53,-10,14795.53426,4949.80867,1599.423589
53,-8,19415.09901,5008.681207,1790.977475
53,-6,0,0,0
53,-4,5101.755707,1613.375925,756.8438792
53,-2,6988.617445,2615.944774,1034.836332
53,0,0,0,0
53,2,0,0,0
53,4,0,0,0
53,6,5062.698644,1477.839692,1093.530622
53,8,4770.482892,1449.684502,1141.535922
53,10,3656.865085,1885.724991,1255.614969
53,12,5759.778658,1878.383028,964.8812429
53,14,5641.411985,1371.937417,1098.7696
53,16,6105.660144,1697.908653,884.7163107
53,18,3710.871604,1596.612044,881.1341105
53,20,3825.554521,1605.751533,1208.024789
53,22,2999.707772,1877.798062,1096.176221
53,24,3501.368932,1427.597263,1088.21582
53,26,5279.634536,1464.454125,1070.602699
53,28,4597.230922,1448.748774,1088.192525
53,30,5392.207035,1611.894956,941.8476428
53,32,5110.459162,1577.644786,1025.334787
53,34,4650.11254,1411.928679,1109.007366
53,36,4341.747939,1640.490595,953.4961068
53,38,5490.360069,1597.282874,993.343674
53,40,4128.426273,1440.184833,1024.773202
53,42,3800.058536,1458.290912,819.20905
53,44,3368.891214,1984.317353,1126.463814
53,46,5734.549771,1756.466672,1025.216881
53,48,5313.269363,1655.354597,1157.046105
53,50,4374.267611,1643.339968,962.0988909
53,52,4603.008468,1862.405929,911.2018362
53,54,6356.73673,1749.0884,1121.212546
53,56,6149.194509,1769.379429,982.8772996
53,58,5848.43634,1816.245835,887.7638707
53,60,4514.00988,1601.872044,738.3228498
53,62,4572.984442,1847.805459,684.5738525
53,64,5014.735254,1753.267311,894.4678646
53,66,7566.675909,1525.990651,939.8362257
53,68,5490.630306,1576.866565,862.0085522
53,70,4576.468592,1860.631026,970.8537553
53,72,4819.1138,1559.460202,784.894963
53,74,4981.759528,2337.570633,880.1655738
53,76,6667.156127,1697.437594,605.777715
53,78,5403.163646,1962.26566,927.9605625
53,80,4522.767142,2115.518187,748.2340732
53,82,5039.123243,1589.150867,841.2425822
53,84,4899.68355,1846.590092,763.1603082
53,86,5108.08117,1773.430683,858.6844464
53,88,4938.366807,1620.596853,874.7949689
53,90,5713.299264,2063.449931,1321.722144
53,92,6576.539121,2525.001634,815.0575898
53,94,6739.79205,2288.928209,826.3758563
53,96,6186.655773,1807.848705,761.7031022
53,98,6524.191677,1917.225499,692.5397829
53,100,5800.086534,2091.431546,716.2237863
53,102,5035.674271,1811.339238,795.7654151
53,104,6183.839508,1699.751519,816.9021503
53,106,6973.894318,2341.02977,932.9039179
53,108,5861.439479,1868.302612,918.0984403
53,110,5876.73587,2248.152939,928.0892041
53,112,6494.869152,1773.213418,719.9381675
53,114,6406.756086,2100.325562,834.6597162
53,116,6889.944417,1922.477491,674.3205185
53,118,7367.592918,2232.626095,686.5622146
53,120,7474.170517,1943.762498,957.8021727
53,122,6720.471557,1946.773029,751.8105654
53,124,6281.616009,2044.410286,892.7083965
53,126,7944.027389,2396.980777,754.5996763
53,128,6865.716811,2342.791719,873.6495178
53,130,7269.50525,2191.15823,1004.368996
53,132,6027.959307,2054.627465,859.6364846
53,134,6583.901512,2326.415871,801.3370299
53,136,7248.397796,2525.726989,921.2132211
53,138,7157.338072,1981.262505,995.1066703
53,140,6766.164573,2246.796235,804.5789832
53,142,6263.128102,2271.153933,1152.130803
53,144,0,0,0
53,146,0,0,0
53,148,0,0,0
53,150,0,0,0
53,152,0,0,0
53,154,0,0,0
53,156,10200.18918,3943.902121,1406.745179
53,158,9583.458482,3659.546366,1300.018605
53,160,0,0,0
53,162,0,0,0
53,164,0,0,0
53,166,0,0,0
53,168,0,0,0
53,170,0,0,0
53,172,0,0,0
53,174,0,0,0
53,176,0,0,0
53,178,0,0,0
55,-180,0,0,0
55,-178,0,0,0
55,-176,0,0,0
55,-174,0,0,0
55,-172,0,0,0
55,-170,0,0,0
55,-168,0,0,0
55,-166,0,0,0
55,-164,14843.14441,5220.199063,1765.710127
55,-162,11002.01322,5278.458813,1624.776484
55,-160,10407.75516,4517.064234,2175.206692
55,-158,0,0,0
55,-156,0,0,0
55,-154,0,0,0
