,Latitude,Longitude,10,11,12,13,14,15,16,17,18,EndAbd,EctAbd
2772,51,-4,255323577.3,4664484.457,285555245.2,23973514887,328562205.3,8034072725,990369140,749309101.1,634027618.4,545543307,34709855677
2773,51,-2,328530451.9,6164304.706,330650217.1,4122202946,97319913.64,4819515585,604124631,333928082.3,734360267.5,665344973.7,10711451426
2774,51,0,543716477.4,4486194.209,414881663.4,7.74E+11,147949106.8,4.46E+11,521776289.8,346699501.6,356582595.9,963084335,1.22E+12
2775,51,4,1093278379,3910355.418,676088870.5,13396960455,400367760.3,30173443807,1072642092,1036113595,639741436.8,1773277605,46719269147
2776,51,6,861113739.9,5897363.043,559578888.5,40745096060,346493942.5,15236396081,783902909.6,825854246.8,933930202.9,1426589991,58871673443
2777,51,8,678118035,8498632.859,328586091,75168902976,5725922781,2.89E+11,1917773459,1796837835,833159708.2,1015202759,3.75E+11
2778,51,10,711446111.1,10008190.02,517618479.3,36045374643,392689149.8,35649210562,2075138200,813132983.9,760370759.2,1239072780,75735916298
2779,51,12,1273247271,2449498.091,810314942.3,1.86E+11,2453545838,8855822071,970287965.8,1272972952,987830782.6,2086011712,2.01E+11
2780,51,14,949628840.6,3539460.788,768975234.7,14185134382,291374303.6,7836723452,899718812.3,641877734.5,312318080.7,1722143536,24167146766
2781,51,16,861112422.4,1133741.315,563198206,30782182960,207462083.3,17652932567,1421778404,324734691.7,775480729.4,1425444370,51164571436
2782,51,18,821576185.4,10130901.58,431204425.2,71956259298,809179547.5,17505528861,2373671240,821336984,877030466.1,1262911512,94343006396
2783,51,20,978370516.1,863297.8697,538656058.4,61611257561,453224449.6,50508432847,1174101506,1186202343,743560480.4,1517889872,1.16E+11
2784,51,22,932965904.3,2731843.31,613163191.5,10370055490,136282075.9,17701965643,1768382453,259268138.4,694119878.9,1548860939,30930073679
2785,51,24,1108509160,3117048.794,632699987.6,28208431765,733750441.1,6225316020,2032540600,804106566.9,980833528.7,1744326197,38984978923
2786,51,26,772457364.3,228263.2552,661837005.4,14171904000,512376503.7,5818702828,1268984570,1016445847,986540234.8,1434522633,23774953983
2787,51,28,1278452133,599684.7711,744095668.6,26630009425,238274408.4,18507896991,2536027955,686314727.6,2011197521,2023147486,50609721027
2788,51,30,752197202.6,5143308.99,501419990.5,41566389418,597938200.1,15529461699,2169095353,381922666,1462397357,1258760502,61707204693
2789,51,32,3047515564,2336017.364,743949777.5,30899114681,640896872.5,22936253334,2169212021,1053906814,1473387103,3793801359,59172770825
2790,51,34,1132156778,3749493.677,208206641.7,21876492471,1264512287,13707160359,3703811883,1174519484,1897632058,1344112914,43624128543
2791,51,36,749493903.5,4895974.32,247333496.6,9590765730,319311335.1,5765174579,6342730572,1284440880,1739984667,1001723374,25042407764
2792,51,38,1107799585,2807231.831,362710216.5,22320420859,857335247.9,16222515221,3711201199,1824583533,2171402753,1473317033,47107458812
2793,51,40,490097223.5,39704277.99,248040706.2,19735473958,394414693.5,13235180266,1224021176,901034288.1,587138644.5,777842207.7,36077263026
2794,51,42,1669518564,1359401.206,984489497.5,11813837160,637599664.7,6695261097,1921489030,1152071803,1151515252,2655367463,23371774006
2795,51,44,463458404,12898610.95,247750025.9,6556921392,942061919.2,4613319757,1592138637,1635169837,568492671.5,724107040.8,15908104214
2796,51,46,631320906.2,4445457.298,448915457.5,25423352708,496896498.3,22077848487,1269483222,453943180,681157683,1084681821,50402681779
2797,51,48,460626695.2,2771981.55,452283781.6,7188517576,1034092446,6816564235,3069281755,579586008.8,2490786130,915682458.3,21178828151
2798,51,50,2738226596,2382706.02,435851007.3,6024962239,786780196.1,4631283919,3275510306,1456242944,2216483182,3176460309,18391262786
2799,51,52,1982927600,6018361.524,643459430.6,8902173466,406235575,13052467428,2022368749,859201179.8,757546920,2632405392,25999993318
2800,51,54,1020635571,4943959.424,264729205.1,29393147716,2423437949,19453175521,2145682790,1522911105,1074024103,1290308736,56012379184
2801,51,56,924982152.2,3759579.169,352537800,17544777632,1353746809,11496550514,1892043424,1794992364,1513695378,1281279531,35595806120
2802,51,58,613280635.4,1355036.613,37927379.91,22665575605,168781390,61917983990,1116453092,448405846.3,635301706.7,652563052,86952501631
2803,51,60,88771027.73,3357386.569,49552018.68,6209003026,105661304.7,14172305936,1103840991,338027698.6,777259476.9,141680433,22706098433
2804,51,62,54354921.31,2196985.439,171758807.6,7251098483,273035040.7,12935172916,1003524188,424497153.3,740310741.2,228310714.3,22627638523
2805,51,64,330264140.9,1583123.039,54138109.44,24228028536,1220253977,16225219148,3455428892,637112772,1302695958,385985373.4,47068739284
2806,51,66,258011445.1,807142.3338,123198156.9,2886338706,413640170.9,25482956649,1915192437,733361785.5,944179498.9,382016744.3,32375669247
2807,51,68,526555645.7,1971740.867,53179716.26,32037994757,515156124.4,5612743740,6069120602,1191184044,2424740688,581707102.8,47850939956
2808,51,70,219735373.1,2702730.941,184141021.4,81273094420,434385382,15107270086,1860364740,1152519578,1161559920,406579125.4,1.01E+11
2809,51,72,496971547.2,1999802.424,162976122.8,33890615639,1789938725,15437056108,2364253878,1359268549,1102068129,661947472.4,55943201027
2810,51,74,501941538.9,2715525.119,128230336.6,54234983038,717997090,51394034383,2169266676,422937542.6,265952139,632887400.6,1.09E+11
2811,51,76,399800014.7,3844733.79,110256545.1,48758270220,1235527929,17250741513,1242118284,449490745.2,667627848.4,513901293.7,69603776540
2812,51,78,864874956.3,724718.5643,143426317.5,22827384702,1647479729,18311828182,1771275736,602852040.1,873643359.9,1009025992,46034463750
2813,51,80,244650087.9,10630736.12,412600350.4,69347672218,546310248.6,21227337608,1530420384,1053381137,461257162.2,667881174.4,94166378758
2814,51,82,83594574.46,5752704.34,56899605.35,1.13E+11,541681503.9,28963920105,1165378536,269079202.5,534823859.5,146246884.2,1.44E+11
2815,51,84,1304504308,3483631.709,348772587.7,11558721874,353298490.6,3.20E+11,2373922629,1093256836,1666854175,1656760528,3.37E+11
2816,51,86,78374617.05,639611.2684,71062994.96,27182750905,15560604250,54330406465,1520631554,2026321163,691241706.3,150077223.3,1.01E+11
2817,51,88,936022299.8,730695.2759,275805250.5,6725591339,794148303,1.35E+11,2355653672,981617938.2,1051577615,1212558246,1.47E+11
2818,51,90,411031325.1,1417873.621,102318016.1,17686713904,477280887,8139748433,2538869208,1327415387,1373634738,514767214.8,31543662558
2819,51,92,177168691.4,567407.0545,22535233.66,10119312777,2371769192,2.43E+14,6054326282,4894658378,1422974791,200271332.1,2.43E+14
2820,51,94,285021183.7,473928.7125,56046812.49,10070137031,3343584409,2.24E+14,5507944736,6525664555,2279276904,341541924.9,2.24E+14
2821,51,96,29601380.1,65161.24908,34064691.17,1.51E+11,665582689.3,1294210160,2487435580,1583021434,1946743187,63731232.52,1.59E+11
2822,51,98,20949165.6,839.8575669,3665965.33,13199148583,1272195249,3.78E+14,1964412668,1142595386,1327664845,24615970.79,3.78E+14
2823,51,100,46029706.42,719194.8878,21664146.2,6496291753,871031522.7,7.22E+11,3239873276,971025693.2,1480888872,68413047.51,7.35E+11
2824,51,102,161392520,348989.474,43661253.04,2.36E+13,591257837,14368256341,2948266030,1940031662,951831053.1,205402762.5,2.36E+13
2825,51,104,299352226,254258.8915,130386853.8,25240190886,531852151.5,25605759184,2290578130,1222267283,758292125,429993338.7,55648939760
2826,51,106,198240779.6,758395.4985,69294021.04,2.53E+11,2072978580,5.08E+11,2354934309,1537640443,2063417444,268293196.2,7.68E+11
2827,51,108,316197257.7,5179681.902,52419052.28,11217711600,18265403623,8.02E+11,4154456470,1565725041,1237868919,373795991.9,8.38E+11
2828,51,110,69346621.28,17981.31149,13847068.15,10635816848,1250908044,4.31E+14,4457797787,1240112943,2278709100,83211670.75,4.31E+14
2829,51,112,156337801.3,273509.279,44699539.56,32893004969,1510446461,3340803423,3044294861,705250686.2,1153651082,201310850.2,42647451482
2830,51,114,101308709.2,614026.0441,112498529,3.32E+11,2168301613,1.02E+12,4191612906,1923254437,1938356358,214421264.2,1.37E+12
2831,51,116,123465556.5,1666644.723,53208252.12,12217466495,406725157.4,2.91E+11,2252909330,1292323857,749725460.3,178340453.4,3.08E+11
2832,51,118,356901704.1,125649.6114,24725781.09,10475292085,603259009.1,10901916337,5336724129,710063862.9,1020751924,381753134.8,29048007347
2833,51,120,111363596.5,75650.82818,24833338.07,83691827823,14332546078,1.79E+14,4003721808,1260822117,1148093364,136272585.4,1.79E+14
2834,51,122,253770924.6,451240.7398,149686909.5,12014861079,5151009496,6.90E+12,1730892350,750970012,713522889.7,403909074.8,6.92E+12
2835,51,124,94993265.06,2819060.866,51544601.91,12677636117,1077088562,23431510093,2497094004,888241131.3,388850776.4,149356927.8,40960420684
2836,51,126,210666787.1,4724418.455,82306755.25,1.86E+11,2707063935,51602537687,1646746359,614529280.6,533588181.9,297697960.8,2.43E+11
2837,51,128,156430044.3,3593817.949,130536313.7,64906893269,1301005365,30550784331,523803256.5,1048479738,163391893.4,290560175.9,98494357853
2838,51,130,317359999.9,3661290.227,65813470.55,1.83E+11,1008671158,38691696589,3155221330,269227558.5,172978648.4,386834760.6,2.26E+11
2839,51,132,62023653.41,362217.3491,12765034.96,12350824631,623441935.9,9688652680,1936356610,317662618.8,341434384.7,75150905.72,25258372861
2840,51,134,120892616.1,85419.4731,18468207.63,6898305649,1178448621,983861555.3,1053360021,1140522981,790699145.8,139446243.2,12045197973
2841,51,136,110082233.2,986584.4099,41236516.84,1.02E+11,518593691.7,10738041901,2373827091,593426388.4,603176077.4,152305334.5,1.17E+11
2842,51,138,129299229.6,3586781.033,42703386.5,50665011358,387560478.7,36132567654,1793656374,743913549.8,513547839.2,175589397.1,90236257253
2843,51,140,1094021853,1902976.932,81419283.37,24615526434,1002779601,25170170629,3958067424,1453603420,1338766373,1177344114,57538913882
2844,51,142,286831884.8,1882626.686,40205705.9,22936951111,329448049.8,10168747137,1576061393,760668694.7,333929719,328920217.4,36105806104
2845,51,156,513017776.5,0,83972089.27,1.81E+11,718151999.6,2.21E+12,2461108545,1580791960,1131616757,596989865.8,2.39E+12
2846,51,158,42902238.24,0,63984143.45,1.82E+15,287168364.5,459964147,1396935462,379009532.8,1007777569,106886381.7,1.82E+15
2847,53,-134,612054107.7,6218079.089,654597575.5,2839620223,253022447.2,2573299446,671540415.9,422399325.8,506200104.9,1272869762,7266081963
2848,53,-130,1507524235,2939200.267,1806835644,857730849.4,492968149.9,775512120.9,824463047.2,748347561.7,666281251.7,3317299079,4365302981
2849,53,-128,673595399.3,3332083.545,481789916.3,8469076415,598600819.4,3063436180,974242228.9,729300864.1,790836838.2,1158717399,14625493346
2850,53,-126,933480953.2,10005554.27,790880333.6,8305535426,554054526.6,4131535196,608986612.7,638721238.8,586384161.7,1734366841,14825217162
2851,53,-124,1212715859,6249434.934,750474534.3,1.51E+11,291772588.4,51759494159,742493726.6,860084461.6,718088676.1,1969439828,2.05E+11
2852,53,-122,876243846.7,7855704.925,226062322.4,2871112422,312658925.4,2746197276,2789937338,1751522694,1739579275,1110161874,12211007931
2853,53,-120,709621501.8,5183626.498,183580571.8,2.50E+14,4733935432,13239920695,2519022960,1725277692,526624081.3,898385700.2,2.50E+14
2854,53,-118,927081384.4,1008278.319,551983383.4,7.72E+12,269415623.2,3985260708,1317523380,1092820800,840414569.4,1480073046,7.73E+12
2855,53,-116,1091204529,4675063.422,604396026.3,9016475100,214616002.2,13614667099,1079512397,947785558,799662804.6,1700275619,25672718961
2856,53,-114,118658238.7,8027448.221,109103134.5,8017053267,309371001.7,5785316995,1099376074,1293774853,590570504.5,235788821.3,17095462696
2857,53,-112,382662594.6,11146213.34,207400513.1,1.34E+11,829738645,17778115514,1689255318,1046326923,974339573.1,601209321.1,1.57E+11
2858,53,-110,539996934.4,5114029.564,306643437.6,7.90E+13,1272054323,13997691981,2194816187,1390783462,887113236.6,851754401.6,7.91E+13
2859,53,-108,189142619,3387961.567,55706333.49,76874441406,1134753302,38548337856,978666973.7,515525999.8,708132144.7,248236914.1,1.19E+11
2860,53,-106,634255929.9,1776855.615,353999743.5,54228392273,686776997.4,52978477595,1321168364,578672931.8,1097234028,990032529,1.11E+11
2861,53,-104,954214404.7,3243744.312,335861943.6,36971788880,4206087307,82113780958,1193941582,1020142715,964195174.9,1293320093,1.26E+11
2862,53,-102,904863137.1,2974031.587,505960104.3,6104585996,437171166.4,9635935452,2341077383,1236287923,879394217.2,1413797273,20634452137
2863,53,-100,1221531490,4620742.728,219327746.4,12378602356,1156864408,4.42E+11,973069991.3,768555758.7,469458093.3,1445479979,4.58E+11
2864,53,-98,1074900592,2925763.158,504310673.2,1010102468,611515989.4,955621379.3,1498867110,1666334701,1451743353,1582137028,7194185002
2865,53,-96,1140408191,1941441.381,416573935.7,3.04E+11,3181732334,82631683312,1024272539,1516622165,292513946.6,1558923568,3.93E+11
2866,53,-94,1663211824,1011691.615,106335586.1,37498734205,1237062068,34441191313,1438362682,1247872085,788629270.4,1770559101,76651851622
2867,53,-92,292548272.3,5582969.736,390230815.7,9.59E+12,7885748522,3.77E+11,918915170,1959511158,606419108.7,688362057.7,9.98E+12
2868,53,-90,997338254,2210915.219,386486457.6,4.46E+13,1.00E+11,1.17E+12,543564719.8,2451152172,2095842565,1386035627,4.59E+13
2869,53,-88,1367575206,768462.9968,188171839.3,1.53E+11,730429050.4,7.37E+11,2132009689,1070386256,927866680.2,1556515508,8.94E+11
2870,53,-86,284849242.1,6178504.913,38749025.28,1.40E+11,1613569688,10860704322,1219044501,956785083.4,437489147,329776772.3,1.55E+11
2871,53,-84,176685057.8,3750022.929,57535848.96,1.07E+11,180302961.1,75675910950,2443106962,953927217.2,1107592722,237970929.7,1.87E+11
2872,53,-80,623789083.7,1496130.575,256375745,1.83E+12,318548725.5,33004229365,2215947493,337849478.6,951611492.6,881660959.2,1.87E+12
2873,53,-78,799168505.3,659855.4181,322762194.9,2.08E+11,10819625893,19477639786,3872457913,1306072260,982765927.1,1122590556,2.45E+11
2874,53,-76,146207726.4,3431768.539,57498516.33,6.63E+12,24413400732,4.75E+11,2982592000,3697084938,1305678356,207138011.3,7.14E+12
2875,53,-74,126654819.2,3187783.59,63862123.78,4.69E+12,4201171716,4906967507,3110892496,1484714837,1188962897,193704726.5,4.71E+12
2876,53,-72,61583289,5304812.691,19987167.05,1.57E+14,2280751635,7247079684,1817340632,1135984934,978624619.7,86875268.74,1.57E+14
2877,53,-70,41613964.28,3571789.609,24247591.5,1160568869,8321092622,4443771351,1403786507,3601463926,3028407739,69433345.39,21959091015
2878,53,-68,179015097.7,324983.7866,33894317.1,6903375826,274926425.5,4982737621,1620622211,409003291.8,488700595.3,213234398.6,14679365970
2879,53,-66,383459215.3,3718544.17,83766484.94,2.63E+12,371085748.3,1.63E+13,1788121572,1119955222,1263797585,470944244.4,1.89E+13
2880,53,-64,242071161.1,1575743.836,76486005.95,9262841405,630773333.8,1.77E+12,2597719373,674362025.8,2259200264,320132910.9,1.79E+12
2881,53,-62,239956260.3,1758975.858,77621162.65,1.43E+12,878642221.2,8666807533,2255676401,1585951136,1288793715,319336398.8,1.44E+12
2882,53,-60,127632939.9,331496.7636,133593452,5.39E+13,58296211421,3.44E+13,10396881914,6167618681,5580799933,261557888.6,8.84E+13
2883,53,-58,546003088,1004929.987,136661013.8,8.99E+13,2192955205,31648626730,4074339853,725735649,597829059.1,683669031.8,8.99E+13
2884,53,-56,359727588.7,6011978.172,89329932.18,9.33E+11,1430479307,16195484107,3447576776,674972080.8,1653126254,455069499.1,9.56E+11
2885,53,-10,474235012.9,5161991.167,287355345.2,928403259.8,88326891.56,2410186459,397066127.9,461336714.7,317028052.6,766752349.2,4602347506
2886,53,-8,273086479.7,9449082.705,300669366,2.91E+12,167127903.2,795484351.9,354723858.2,468956034.2,360821463.9,583204928.4,2.91E+12
2887,53,-4,481089771,1514653.637,410250339.3,3670723600,68968483.94,4556811424,2051576791,893054134.4,1240999677,892854763.9,12482134111
2888,53,-2,457723471.5,206167.7852,331871884.8,3.23E+11,204069710.5,4.56E+12,1626660255,396550793.3,10353741500,789801524.1,4.89E+12
2889,53,6,1100596006,7858508.36,581705416.9,1.27E+11,1667482907,59783232690,1293869938,1939402620,1081517268,1690159931,1.93E+11
2890,53,8,904777254.6,2640410.335,612161248,9286043381,1435126454,5296780287,1149459843,2738479775,1569241599,1519578913,21475131339
2891,53,10,621864799.5,2653608.41,493044063.3,13067743191,221070103.9,17047446401,2984125616,492787624.3,702240583.3,1117562471,34515413519
2892,53,12,781653766.5,1642911.338,604282013.5,22506337145,897701314.5,14372878897,1256504985,724310358,1123358418,1387578691,40881091118
2893,53,14,1213188537,4656893.176,603427857.5,37259209403,181693671.6,18810290421,1188855840,569946338.9,1070317289,1821273288,59080312963
2894,53,16,1335043168,322832.6138,824198173.4,16072771364,86409357.23,19800112959,1773951065,485114624.6,1410457796,2159564174,39628817167
2895,53,18,1222378043,3028260.757,614945557.8,17826215091,491766561.9,7845680170,1393255909,676479635.6,1452313543,1840351861,29685710910
2896,53,20,968940854.8,677422.9803,663164736.6,11586560371,228651845.7,6757549020,1528840685,722411502.3,897898866.8,1632783014,21721912291
2897,53,22,1724313445,4486767.447,649215168.7,25391215974,350859242.5,35519039154,1798209917,425115339.2,1349584521,2378015381,64834024148
2898,53,24,1154656928,5397448.289,524553163.8,14271341263,599672692.5,11737217892,1471292894,780046077.6,1060660721,1684607540,29920231540
2899,53,26,674697927,1928007.543,585932060.3,16561120641,395215083.8,7824082380,2040436560,682896455.2,2087861799,1262557995,29591612919
2900,53,28,680057230.5,47185.71419,287056647.6,47567335606,576046475.8,15305500918,2917952376,680427842,2610216029,967161063.9,69657479246
2901,53,30,1066764852,964836.4142,644979994.5,43253954769,1413630222,20742113108,1791725472,1441057974,1894990076,1712709683,70537471622
2902,53,32,1097145253,4455454.34,685500876.2,43672448819,281093525.7,12971829975,1455342523,921647806.8,1182449303,1787101584,60484811952
2903,53,34,1065752981,1438847.889,581123476.5,9416386809,738367454.9,21240686979,2039819900,659584680.4,921425726.3,1648315306,35016271549
2904,53,36,539343689,4007118.68,192595445.8,16669569084,258883423.9,13298170910,2732038488,1009784633,695651742.5,735946253.5,34664098281
2905,53,38,672157530.3,6549345.408,496976059.3,7563158869,259563875.4,12456550530,1988643901,447548089.2,946113275.6,1175682935,23661578540
2906,53,40,160430060.6,29018856.02,174953976.2,26057313588,762946368.7,11705928386,1458192415,750290450,695446483.2,364402892.8,41430117691
2907,53,42,527154648.3,4987011.836,429582181.2,30010235099,566014888.7,31980199198,2893684553,1021798771,1612197565,961723841.3,68084130073
2908,53,44,153794629.3,11923301.35,94402763.76,19332561211,2610697270,16331635577,3411922529,3366697026,945873088.8,260120694.4,45999386702
2909,53,46,760657875.4,1623802.226,349550041.8,17306373646,792140135.1,8269600071,1811070261,1343184065,515815130,1111831719,30038183308
2910,53,48,1644454120,3286834.336,974146244,34636228182,298872825.6,21117297538,677457145,937080803,350383523.9,2621887199,58017320017
2911,53,50,1632979804,4629730.058,784298832.6,29844082998,943922233.5,18151555543,622927565.5,928371454.9,378734641,2421908367,50869594436
2912,53,52,1189455432,1997028.604,214886811.5,31339056234,5485581683,35532117205,1233957675,2905997809,835933877.7,1406339273,77332644484
2913,53,54,1051942156,2228238.511,206084939.9,13498289753,209704715.4,7381365321,2411595955,758058135.9,736364336.8,1260255334,24995378216
2914,53,56,1179535133,4917992.262,632838162.1,22652111780,536429703,1.18E+11,980812672.6,1197121608,558564325,1817291288,1.44E+11
2915,53,58,212684811.4,5809480.83,118284889.9,15962536415,442784735.4,14473513901,2330114622,664588449.7,949324471,336779182.2,34822862593
2916,53,60,387348361.4,2158666.36,39729153.39,24442343507,2984038774,6989987369,3020256420,1023669628,1004476904,429236181.2,39464772601
2917,53,62,398777925.4,4317348.572,268112757,695387536.3,363753389.8,7336339006,725825654.6,1105922902,827118010.7,671208031,11054346500
2918,53,64,687588352.3,884633.0213,76966453.31,7876573015,316137433.6,8083791843,1952137076,637424964.2,934730102.3,765439438.6,19800794435
2919,53,66,67083429.03,1471655.978,101278647.4,2.54E+11,1680168540,64500573430,2351242724,4127627939,1848957424,169833732.5,3.28E+11
2920,53,68,155433636.1,4584386.335,65379281.14,36844962853,807946908.8,14978509420,2559279909,687784785.8,652595338.4,225397303.6,56531079215
2921,53,70,118858700,1008498.576,60218021.47,6497091714,134870833,5.22E+11,1504004167,504294188.5,390020716.5,180085220,5.31E+11
2922,53,72,66902014.15,5011533.334,39031007.62,6.22E+13,1525821230,6.45E+11,1798082744,3870184565,1639100586,110944555.1,6.29E+13
2923,53,74,98567404.57,145586.6787,40961556.75,1.16E+14,2337380401,20179063826,2025445004,1566178173,845488094.6,139674548,1.16E+14
2924,53,76,139492440.1,136223.196,75580599.31,2.36E+13,7049099458,3515659482,1187338699,905660257.2,522012075.8,215209262.6,2.36E+13
2925,53,78,974429063.3,226380.994,42636690.27,9095480667,2941931497,61080569643,3430647749,2876507601,812694855.1,1017292135,80237832012
2926,53,80,105363777.3,10446095.17,70160178.73,14868159430,1614025411,1.37E+11,1617319349,618975059.4,390300375.9,185970051.2,1.56E+11
2927,53,82,711176726.8,525571.932,466887584,8.14E+11,705854295.9,20886296442,1057979193,1124733355,551464163.4,1178589883,8.39E+11
2928,53,84,201301244.2,19533425.92,138983196.4,1.03E+13,725446493.5,57056302773,1614886126,2180624674,1125585333,359817866.5,1.04E+13
2929,53,86,1044854744,2046425.659,370899574.8,7.44E+13,408834219.8,7.31E+12,1553593985,1319716734,665278528.9,1417800744,8.18E+13
2930,53,88,433525692.3,882119.2062,70362749.22,2.43E+11,324828914.1,1.56E+14,3635692308,879507204.4,1785281648,504770560.7,1.56E+14
2931,53,90,1169807739,6351684.544,244053196.5,21879581372,3361911733,62263104656,2493983325,1669661253,1613015984,1420212620,93281258324
2932,53,92,112045930.3,708979.4033,49367457.49,6950949997,1220090404,6809471179,5328383477,2264717551,1088500816,162122367.2,23662113425
2933,53,94,193597215,863408.1955,15830197.83,2.75E+14,977208849.1,6.20E+11,5085619953,4022716865,3602326857,210290821,2.76E+14
2934,53,96,21006267.75,1443262.492,11557975.61,3.60E+14,226580526.1,509596939,2107507846,396698940.2,1243349056,34007505.86,3.60E+14
2935,53,98,73143405.08,1677215.786,37820118.72,8107343977,705861859.1,4.33E+13,3664745265,694788090.5,1305006716,112640739.6,4.33E+13
2936,53,100,146874930.5,329013.629,18840916.57,9423520962,3317321347,1.27E+14,2942178054,1969561175,2277769236,166044860.7,1.27E+14
2937,53,102,132058507.3,196367.476,64111816.87,2.75E+14,4537932312,59843003290,2376771933,1638084929,1527752113,196366691.6,2.75E+14
2938,53,104,71857922.01,3711693.66,54473668.5,46915083310,1236721671,1.51E+14,2234597089,676303432.6,1379518171,130043284.2,1.51E+14
2939,53,106,31562382.49,2789443.75,26439942.06,12017152906,1297907160,1.57E+11,2402308212,1096897305,1243956862,60791768.3,1.75E+11
2940,53,108,81013540.87,3148239.619,29965596.31,13701964708,367168877.3,4716245740,4631382550,1072224095,2198835825,114127376.8,26687821794
2941,53,110,54833799.31,200299.3659,14937547.07,14407496243,1222393282,7.15E+13,3454785085,707065548.2,1133327172,69971645.75,7.15E+13
2942,53,112,43898054.56,3587.834183,8384069.292,8335678089,459674280,2.65E+13,2172619581,1065413514,1170011497,52285711.68,2.65E+13
2943,53,114,16725461.43,1206593.718,39917876.42,4106194500,581127518.7,1.40E+14,3282999066,1394003692,707220040.5,57849931.57,1.40E+14
2944,53,116,20906957.06,827894.1282,12632098.37,9881790325,6581689832,92763404490,1524848564,973494728,777337412.2,34366949.56,1.13E+11
2945,53,118,59549240.62,1027100.131,151360419.5,2.86E+13,9598142769,6444168254,2277911079,2786944637,3267691591,211936760.3,2.86E+13
2946,53,120,44005904.08,173620.3354,35291992.51,24464571536,3213755167,3.94E+11,5876863482,1539821945,1755383103,79471516.93,4.31E+11
2947,53,122,15677927.36,245487.7911,41364132.31,15908635253,4820663420,1.31E+13,4363328112,1102927075,795461453.9,57287547.46,1.31E+13
2948,53,124,53972223.63,814038.2036,30211081.14,2.30E+11,1391656409,3296580537,1403186024,1648430466,769316255.7,84997342.97,2.39E+11
2949,53,126,320909556.6,670788.3799,34073900.09,1636762752,649958045.7,5.27E+11,2532893865,1634702983,901568288.6,355654245.1,5.34E+11
2950,53,128,121065579.7,768617.8696,21530838.7,18169538177,82161212.88,6006191267,1849611335,132269426.8,620599705.2,143365036.3,26860371124
2951,53,130,61987254.34,1357091.255,23673088.06,37917788912,248403961.6,4210490734,2601777976,207563213.8,559801113.2,87017433.66,45745825910
2952,53,132,90524085.45,1218784.088,5570402.726,1.30E+12,430723714.7,5.34E+12,2139444740,206337071.1,529901206.9,97313272.26,6.64E+12
2953,53,134,46751009.26,93162.41728,12973686.24,2.39E+14,2582818376,60582880954,1994620219,988246444.6,438995680.6,59817857.92,2.39E+14
2954,53,136,49152857.5,255396.855,11386547.3,2.36E+11,1002750466,16621775805,4189812971,728727890.9,599093916.8,60794801.65,2.59E+11
2955,53,138,202991102,953074.8112,76153444.33,1.59E+11,302664389.5,32928871277,853921474.5,362809848.4,777427106.4,280097621.2,1.94E+11
2956,53,140,153001157.7,1167116.058,37759769.14,4.46E+11,544158785.3,36681935051,1328344524,981573008.7,682474503.7,191928042.9,4.86E+11
2957,53,142,400128000.7,753512.4751,49796808.29,48472561390,886216066.5,17333450384,1059758517,864158198.7,534013421.9,450678321.4,69150157978
2958,53,156,50072088.63,0,20286937.4,66454733721,256936393.5,1.77E+12,14620509088,1195222419,6030978612,70359026.04,1.86E+12
2959,53,158,64805226.91,0,84418877.63,12163394834,1346815806,37200412682,3175031175,886808366.9,1730554227,149224104.5,56503017091
2960,55,-164,641426358.2,3148342.476,348693068.1,2440918307,314424465.7,1145802914,924106022.9,689432986.6,799261628.7,993267768.7,6313946325
2961,55,-162,416268111.7,20307.33601,169355979.8,32820485998,2386436290,1.05E+13,8052522234,7123992063,7469581390,585644398.8,1.05E+13
2962,55,-160,369582678.4,659586.773,92325498.41,1.34E+11,695462140.6,50268826081,3833763893,1156490342,676671695.5,462567763.6,1.91E+11
2963,55,-134,259730351.1,8661046.95,430263965.4,1903462775,261325560,2569548305,612658269,553003611.9,529108966,698655363.4,6429107486
2964,55,-132,461225501.6,4327356.647,660484864.3,1003978307,102271065.7,1183968338,830746916.3,452174839.3,330962444.7,1126037723,3904101911
2965,55,-130,130482713.3,6114217.999,74217393.22,15679263841,112983070.7,38976847273,1457005368,346481510.1,435392698.3,210814324.5,57007973762
2966,55,-128,893410261.1,5895473.706,574248685.2,6893789553,815618402.5,1.44E+11,2360863628,981798331.3,1354889413,1473554420,1.56E+11
2967,55,-126,607807233.6,1375146.248,271602992,12131163059,903283239.6,1.30E+14,1689471984,988772285.1,1486067158,880785371.8,1.30E+14
2968,55,-124,2279967814,1892118.739,1098012521,24689201478,376743735.4,8556081373,1465440941,901012378.2,821073221.3,3379872454,36809553128
2969,55,-122,1732785899,2106416.389,572671571.6,13040473847,536190115.2,1147664286,1635898939,717278170.9,859599095.6,2307563886,17937104453
2970,55,-120,956092263.8,3313217.932,535378905.2,14807231806,1648907455,11562649376,996539354.7,1375879643,807441992.1,1494784387,31198649627
2971,55,-118,670443664.1,1336772.055,100160245.7,72460333649,2508459006,6.24E+12,5165513206,19304843054,12125612986,771940681.8,6.35E+12
2972,55,-116,910924084.7,2419358.499,355264391.9,6.44E+13,406640354,19397575540,2026816424,1314385934,917729543.3,1268607835,6.44E+13
2973,55,-114,2048516542,8584172.543,112010538.7,1.19E+12,901889307.5,6940686656,1598958916,2807952124,703703768.8,2169111253,1.21E+12
2974,55,-112,959852982.1,2330717.114,728523626.3,4.55E+12,325156989.1,1718806924,1344578129,497977342.2,1296828228,1690707325,4.55E+12
